strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
DH157_AMPL	SL_11-17-03	Ott_2021	Yale	2003-11-17	Sri-Lanka	South-Asia	4	4_I	4I_B
KX059015.1	SL319_C_SriLanka_2012.641	Uehara_2017	NCBI	2012-07-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059016.1	SL520_C_SriLanka_2012.375	Uehara_2017	NCBI	2012-04-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059017.1	SL560_C_SriLanka_2012.773	Uehara_2017	NCBI	2012-09-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059018.1	SL588_C_SriLanka_2012.381	Uehara_2017	NCBI	2012-04-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059019.1	SL595_C_SriLanka_2012.603	Uehara_2017	NCBI	2012-07-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059020.1	SL612_C_SriLanka_2012.822	Uehara_2017	NCBI	2012-09-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059021.1	SL628_C_SriLanka_2012.868	Uehara_2017	NCBI	2012-10-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059022.1	SL637_C_SriLanka_2012.89	Uehara_2017	NCBI	2012-10-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059023.1	SL657_C_SriLanka_2012.975	Uehara_2017	NCBI	2012-11-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059024.1	SL684_C_SriLanka_2013.041	Uehara_2017	NCBI	2013-01-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059025.1	SL723_C_SriLanka_2013.101	Uehara_2017	NCBI	2013-02-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059026.1	SL747_C_SriLanka_2013.142	Uehara_2017	NCBI	2013-02-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059027.1	SL768_C_SriLanka_2013.211	Uehara_2017	NCBI	2013-03-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059028.1	SL2136_G_SriLanka_2012.567	Uehara_2017	NCBI	2012-07-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059029.1	SL2222_G_SriLanka_2012.627	Uehara_2017	NCBI	2012-08-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059030.1	SL2262_G_SriLanka_2012.622	Uehara_2017	NCBI	2012-08-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059031.1	SL2310_G_SriLanka_2012.663	Uehara_2017	NCBI	2012-08-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059032.1	SL2320_G_SriLanka_2012.679	Uehara_2017	NCBI	2012-09-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059033.1	SL2390_G_SriLanka_2012.753	Uehara_2017	NCBI	2012-10-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059034.1	SL2428_G_SriLanka_2012.764	Uehara_2017	NCBI	2012-10-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059035.1	SL2450_G_SriLanka_2012.786	Uehara_2017	NCBI	2012-10-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059036.1	SL2544_G_SriLanka_2012.879	Uehara_2017	NCBI	2012-11-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
KX059037.1	SL2590_G_SriLanka_2012.921	Uehara_2017	NCBI	2012-12-XX	Sri-Lanka	South-Asia	4	4_I	4I_B.2
OR389046.1	DENV4/Sri_Lanka/2003/Yale-DH157	Vogels_2023	Yale	2003-06-25	Sri-Lanka	South-Asia	4	4_I	4I_B
OR389352.1	DENV4/Sri_Lanka/1978/Yale-DH122	Vogels_2023	Yale	1987-05-31	Sri-Lanka	South-Asia	4	4_I	4I
AY776330.1	Taiwan-2K0713	Su_2005	NCBI	2000-07-13	Taiwan	East-Asia	4	4_II_related	4II_A
DH124	779157	Ott_2021	Yale	1988-XX-XX	Taiwan	East-Asia	4	4_I	4I_B
KY670635.1	D4/Philippines/0310aTw	Yang_2018	NCBI	2003-10-XX	Taiwan	East-Asia	4	4_I	4I
OR389353.1	DENV4/Taiwan/1988/Yale-DH124	Vogels_2023	Yale	1988-06-10	Taiwan	East-Asia	4	4_I	4I_B
AY618988.1	ThD4_0476_97	Klungthong_2005	NCBI	1997-XX-XX	Thailand	Southeast-Asia	4	4_III	4III
AY618989.1	ThD4_0017_97	Klungthong_2005	NCBI	1997-XX-XX	Thailand	Southeast-Asia	4	4_III	4III
AY618990.1	ThD4_0348_91	Klungthong_2005	NCBI	1991-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
AY618991.1	ThD4_0087_77	Klungthong_2005	NCBI	1977-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
AY618992.1	ThD4_0485_01	Klungthong_2005	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
AY618993.1	ThD4_0734_00	Klungthong_2005	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_II_related	4II_A
KM190936.1	VIROAF8	Rutvisuttinunt_2015	NCBI	2006-05-26	Thailand	Southeast-Asia	4	4_II	4II_B
KR922405.1	11/1666	Nitatpattana_2015	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KT026308.1	TH11/1194	Nitatpattana_2015	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KT026309.1	TH11/1373	Nitatpattana_2015	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KT026310.1	TH11/1404	Nitatpattana_2015	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY451945.1	CTI2-13	Sittivicharpinyo_2017	NCBI	2013-06-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
KY586823.1	Ser4_Thailand_nonBKK_Seq1	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_II	4II_B
KY586824.1	Ser4_Thailand_nonBKK_Seq2	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_II	4II_B
KY586825.1	Ser4_Thailand_nonBKK_Seq3	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_II	4II_B
KY586826.1	Ser4_Thailand_nonBKK_Seq4	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_II	4II_B
KY586827.1	Ser4_Thailand_Bangkok_Seq1	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_II_related	4II_A
KY586828.1	Ser4_Thailand_nonBKK_Seq5	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
KY586829.1	Ser4_Thailand_nonBKK_Seq6	Salje_2017	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
KY586830.1	Ser4_Thailand_Bangkok_Seq2	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
KY586831.1	Ser4_Thailand_Bangkok_Seq3	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
KY586832.1	Ser4_Thailand_nonBKK_Seq7	Salje_2017	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586833.1	Ser4_Thailand_Bangkok_Seq4	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586834.1	Ser4_Thailand_Bangkok_Seq5	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586835.1	Ser4_Thailand_Bangkok_Seq6	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586836.1	Ser4_Thailand_Bangkok_Seq7	Salje_2017	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586837.1	Ser4_Thailand_Bangkok_Seq8	Salje_2017	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586838.1	Ser4_Thailand_Bangkok_Seq9	Salje_2017	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586839.1	Ser4_Thailand_Bangkok_Seq10	Salje_2017	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586840.1	Ser4_Thailand_nonBKK_Seq8	Salje_2017	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586841.1	Ser4_Thailand_nonBKK_Seq9	Salje_2017	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586842.1	Ser4_Thailand_Bangkok_Seq11	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586843.1	Ser4_Thailand_Bangkok_Seq12	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586844.1	Ser4_Thailand_Bangkok_Seq13	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586845.1	Ser4_Thailand_Bangkok_Seq14	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586846.1	Ser4_Thailand_Bangkok_Seq15	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586847.1	Ser4_Thailand_nonBKK_Seq10	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586848.1	Ser4_Thailand_Bangkok_Seq16	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586849.1	Ser4_Thailand_Bangkok_Seq17	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586850.1	Ser4_Thailand_Bangkok_Seq18	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586851.1	Ser4_Thailand_Bangkok_Seq19	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586852.1	Ser4_Thailand_Bangkok_Seq20	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586853.1	Ser4_Thailand_Bangkok_Seq21	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586854.1	Ser4_Thailand_Bangkok_Seq22	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586855.1	Ser4_Thailand_nonBKK_Seq11	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586856.1	Ser4_Thailand_Bangkok_Seq23	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586857.1	Ser4_Thailand_nonBKK_Seq12	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586858.1	Ser4_Thailand_nonBKK_Seq13	Salje_2017	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586859.1	Ser4_Thailand_Bangkok_Seq24	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586860.1	Ser4_Thailand_Bangkok_Seq25	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586861.1	Ser4_Thailand_Bangkok_Seq26	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586862.1	Ser4_Thailand_nonBKK_Seq14	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586863.1	Ser4_Thailand_Bangkok_Seq27	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586864.1	Ser4_Thailand_Bangkok_Seq28	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586865.1	Ser4_Thailand_nonBKK_Seq15	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586866.1	Ser4_Thailand_nonBKK_Seq16	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586867.1	Ser4_Thailand_Bangkok_Seq29	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586868.1	Ser4_Thailand_nonBKK_Seq17	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586869.1	Ser4_Thailand_Bangkok_Seq30	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586870.1	Ser4_Thailand_nonBKK_Seq18	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586871.1	Ser4_Thailand_nonBKK_Seq19	Salje_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586872.1	Ser4_Thailand_Bangkok_Seq31	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586873.1	Ser4_Thailand_Bangkok_Seq32	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586874.1	Ser4_Thailand_nonBKK_Seq20	Salje_2017	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586875.1	Ser4_Thailand_Bangkok_Seq33	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586876.1	Ser4_Thailand_Bangkok_Seq34	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586877.1	Ser4_Thailand_nonBKK_Seq21	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586878.1	Ser4_Thailand_Bangkok_Seq35	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586879.1	Ser4_Thailand_nonBKK_Seq22	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586880.1	Ser4_Thailand_nonBKK_Seq23	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586881.1	Ser4_Thailand_nonBKK_Seq24	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586882.1	Ser4_Thailand_Bangkok_Seq36	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586883.1	Ser4_Thailand_Bangkok_Seq37	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586884.1	Ser4_Thailand_Bangkok_Seq38	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586885.1	Ser4_Thailand_Bangkok_Seq39	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586886.1	Ser4_Thailand_Bangkok_Seq40	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586887.1	Ser4_Thailand_nonBKK_Seq25	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586888.1	Ser4_Thailand_nonBKK_Seq26	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586889.1	Ser4_Thailand_nonBKK_Seq27	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586890.1	Ser4_Thailand_nonBKK_Seq28	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586891.1	Ser4_Thailand_nonBKK_Seq29	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586892.1	Ser4_Thailand_Bangkok_Seq41	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586893.1	Ser4_Thailand_Bangkok_Seq42	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586894.1	Ser4_Thailand_Bangkok_Seq43	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586895.1	Ser4_Thailand_nonBKK_Seq30	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586896.1	Ser4_Thailand_nonBKK_Seq31	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586897.1	Ser4_Thailand_nonBKK_Seq32	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586898.1	Ser4_Thailand_nonBKK_Seq33	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586899.1	Ser4_Thailand_Bangkok_Seq44	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586900.1	Ser4_Thailand_nonBKK_Seq34	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586901.1	Ser4_Thailand_nonBKK_Seq35	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586902.1	Ser4_Thailand_Bangkok_Seq45	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586903.1	Ser4_Thailand_Bangkok_Seq46	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586904.1	Ser4_Thailand_Bangkok_Seq47	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586905.1	Ser4_Thailand_nonBKK_Seq36	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586906.1	Ser4_Thailand_Bangkok_Seq48	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586907.1	Ser4_Thailand_Bangkok_Seq49	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586908.1	Ser4_Thailand_nonBKK_Seq37	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586909.1	Ser4_Thailand_nonBKK_Seq38	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586910.1	Ser4_Thailand_Bangkok_Seq50	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586911.1	Ser4_Thailand_Bangkok_Seq51	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586912.1	Ser4_Thailand_Bangkok_Seq52	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586913.1	Ser4_Thailand_Bangkok_Seq53	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586914.1	Ser4_Thailand_Bangkok_Seq54	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586915.1	Ser4_Thailand_Bangkok_Seq55	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586916.1	Ser4_Thailand_Bangkok_Seq56	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586917.1	Ser4_Thailand_Bangkok_Seq57	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586918.1	Ser4_Thailand_Bangkok_Seq58	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586919.1	Ser4_Thailand_Bangkok_Seq59	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586920.1	Ser4_Thailand_Bangkok_Seq60	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586921.1	Ser4_Thailand_Bangkok_Seq61	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586922.1	Ser4_Thailand_Bangkok_Seq62	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586923.1	Ser4_Thailand_nonBKK_Seq39	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586924.1	Ser4_Thailand_nonBKK_Seq40	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586925.1	Ser4_Thailand_Bangkok_Seq63	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586926.1	Ser4_Thailand_nonBKK_Seq41	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586927.1	Ser4_Thailand_Bangkok_Seq64	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586928.1	Ser4_Thailand_Bangkok_Seq65	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586929.1	Ser4_Thailand_Bangkok_Seq66	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586930.1	Ser4_Thailand_Bangkok_Seq67	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586931.1	Ser4_Thailand_Bangkok_Seq68	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586932.1	Ser4_Thailand_Bangkok_Seq69	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586933.1	Ser4_Thailand_Bangkok_Seq70	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586934.1	Ser4_Thailand_Bangkok_Seq71	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586935.1	Ser4_Thailand_Bangkok_Seq72	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586936.1	Ser4_Thailand_Bangkok_Seq73	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586937.1	Ser4_Thailand_Bangkok_Seq74	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
KY586938.1	Ser4_Thailand_Bangkok_Seq75	Salje_2017	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586939.1	Ser4_Thailand_Bangkok_Seq76	Salje_2017	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586940.1	Ser4_Thailand_Bangkok_Seq77	Salje_2017	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586941.1	Ser4_Thailand_Bangkok_Seq78	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586942.1	Ser4_Thailand_Bangkok_Seq79	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586943.1	Ser4_Thailand_Bangkok_Seq80	Salje_2017	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
KY586944.1	Ser4_Thailand_Bangkok_Seq81	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_III_related	4III
KY586945.1	Ser4_Thailand_Bangkok_Seq82	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	4	4_III_related	4III
KY586946.1	Ser4_Thailand_Bangkok_Seq83	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	4	4_III_related	4III
LC410196.1	Th16-001DV4	Phadungsombat_2018	NCBI	2016-09-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
LC410197.1	Th16-006DV4	Phadungsombat_2018	NCBI	2016-09-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
LC410198.1	Th16-010DV4	Phadungsombat_2018	NCBI	2016-10-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
LC410199.1	Th16-020DV4	Phadungsombat_2018	NCBI	2016-10-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
LC410200.1	Th16-037DV4	Phadungsombat_2018	NCBI	2016-11-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
LC410201.1	Th16-046DV4	Phadungsombat_2018	NCBI	2016-12-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
LC410202.1	Th17-091DV4	Phadungsombat_2018	NCBI	2017-06-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
LC410203.1	Th17-098DV4	Phadungsombat_2018	NCBI	2017-06-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MK506266.1	h241-2007	Chin-inmanu_2019	NCBI	2007-08-XX	Thailand	Southeast-Asia	4	4_I	4I
MN448994.1	KDC0646A-CP1_07/05/2011	Berry_2020	NCBI	2011-07-06	Thailand	Southeast-Asia	4	4_I	4I_A.2
MN448995.1	KDC0647A-CP1_07/05/2011	Berry_2020	NCBI	2011-07-06	Thailand	Southeast-Asia	4	4_I	4I_A.2
MN448996.1	KDC0648A-CP1_07/05/2011	Berry_2020	NCBI	2011-07-06	Thailand	Southeast-Asia	4	4_I	4I_A.2
MN448997.1	KDC0868A_09/28/2011	Berry_2020	NCBI	2011-09-28	Thailand	Southeast-Asia	4	4_I	4I_A.3
MN448998.1	KDC0987A_07/03/2012	Berry_2020	NCBI	2012-07-04	Thailand	Southeast-Asia	4	4_I	4I_A.3
MN448999.1	KDH0146A_07/05/2011	Berry_2020	NCBI	2011-07-04	Thailand	Southeast-Asia	4	4_I	4I_A.2
MN449000.1	KDH0150A_07/12/2011	Berry_2020	NCBI	2011-07-11	Thailand	Southeast-Asia	4	4_I	4I_A.2
MN449001.1	KDH0173A_08/17/2011	Berry_2020	NCBI	2011-08-16	Thailand	Southeast-Asia	4	4_I	4I_A.3
MN449002.1	KDH0192A_09/27/2011	Berry_2020	NCBI	2011-09-26	Thailand	Southeast-Asia	4	4_I	4I_A.2
MN449003.1	KDH0220A_05/03/2012	Berry_2020	NCBI	2012-05-02	Thailand	Southeast-Asia	4	4_I	4I_A.2
MN449004.1	KDH0239A_07/03/2012	Berry_2020	NCBI	2012-07-02	Thailand	Southeast-Asia	4	4_I	4I_A.3
MN449005.1	KDH0247A_07/11/2012	Berry_2020	NCBI	2012-07-10	Thailand	Southeast-Asia	4	4_I	4I_A.3
MN449006.1	KDH0252A_07/17/2012	Berry_2020	NCBI	2012-07-16	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW793459.1	PDK48	Bifani_2021	NCBI	2021-01-XX	Thailand	Southeast-Asia	4	4_II	4II_B
MW793460.1	1036	Bifani_2021	NCBI	2021-01-XX	Thailand	Southeast-Asia	4	4_II	4II_B
