strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
MF033224.1	31741	Koo_2018	NCBI	2014-07-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033225.1	33084	Koo_2018	NCBI	2014-08-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033226.1	38661	Koo_2018	NCBI	2014-09-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033227.1	3329	Koo_2018	NCBI	2015-01-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033228.1	10760	Koo_2018	NCBI	2015-03-XX	Singapore	Southeast-Asia	1	1_I	1I_K.2
MF033229.1	6038	Koo_2018	NCBI	2015-02-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033230.1	8355	Koo_2018	NCBI	2015-02-XX	Singapore	Southeast-Asia	1	1_I	1I_K.2
MF033231.1	9076	Koo_2018	NCBI	2015-03-XX	Singapore	Southeast-Asia	1	1_IV	1IV_B
MF033232.1	9063	Koo_2018	NCBI	2015-03-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033233.1	11777	Koo_2018	NCBI	2015-03-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033234.1	5044	Koo_2018	NCBI	2015-02-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033235.1	13250	Koo_2018	NCBI	2015-04-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033236.1	14455	Koo_2018	NCBI	2015-04-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033237.1	22125	Koo_2018	NCBI	2015-06-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033238.1	29793	Koo_2018	NCBI	2015-07-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033239.1	44137	Koo_2018	NCBI	2015-11-XX	Singapore	Southeast-Asia	1	1_I	1I_E.1
MF033240.1	46407	Koo_2018	NCBI	2015-11-XX	Singapore	Southeast-Asia	1	1_I	1I_K.2
MF033241.1	52742	Koo_2018	NCBI	2015-12-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033242.1	30014	Koo_2018	NCBI	2015-07-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033243.1	3720	Koo_2018	NCBI	2016-01-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033244.1	5486	Koo_2018	NCBI	2016-02-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033245.1	5372	Koo_2018	NCBI	2016-02-XX	Singapore	Southeast-Asia	1	1_I	1I_K.2
MF033246.1	5696	Koo_2018	NCBI	2016-02-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033247.1	7980	Koo_2018	NCBI	2016-02-XX	Singapore	Southeast-Asia	1	1_I	1I_K.2
MF033248.1	7581	Koo_2018	NCBI	2016-02-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033249.1	8826	Koo_2018	NCBI	2016-02-XX	Singapore	Southeast-Asia	1	1_I	1I_K.2
MF033250.1	9778	Koo_2018	NCBI	2016-03-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033251.1	13085	Koo_2018	NCBI	2016-03-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033252.1	15628	Koo_2018	NCBI	2016-04-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033253.1	19492	Koo_2018	NCBI	2016-05-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033254.1	25657	Koo_2018	NCBI	2016-06-XX	Singapore	Southeast-Asia	1	1_I	1I_E.1
MF033255.1	31808	Koo_2018	NCBI	2016-08-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033256.1	31460	Koo_2018	NCBI	2016-08-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF033257.1	34427	Koo_2018	NCBI	2016-08-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033258.1	42327	Koo_2018	NCBI	2016-10-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MF033259.1	44259	Koo_2018	NCBI	2016-11-XX	Singapore	Southeast-Asia	1	1_I	1I_K.2
MF033260.1	48555	Koo_2018	NCBI	2016-11-XX	Singapore	Southeast-Asia	1	1_I	1I_K.1
MF033261.1	51870	Koo_2018	NCBI	2016-12-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MF314188.1	2016_Singapore_DENV-1_NPHL	Fong_2018	NCBI	2016-XX-XX	Singapore	Southeast-Asia	1	1_I	1I_K
MG097875.1	SG/EHI/D1/18640Y12	Koo_2019	NCBI	2012-05-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
MG097876.1	SG/EHI/D1/30889Y14	Koo_2019	NCBI	2014-07-XX	Singapore	Southeast-Asia	1	1_I	1I_K
OK469341.1	8196/92 DEN1	Stica_2022	NCBI	1992-XX-XX	Singapore	Southeast-Asia	1	1_IV	1IV_A
OP410985.1	SG(EHI)D1/48084MAR10	Hapuarachchi_2022	NCBI	2010-03-XX	Singapore	Southeast-Asia	1	1_I	1I_K
OP410986.1	SG(EHI)D1/05372Y16	Hapuarachchi_2022	NCBI	2016-02-XX	Singapore	Southeast-Asia	1	1_I	1I_K.2
OP410987.1	SG(EHI)D1/45748Y13	Hapuarachchi_2022	NCBI	2013-11-XX	Singapore	Southeast-Asia	1	1_III_related	1III_A
OP410988.1	SG(EHI)D1/19261Y19	Hapuarachchi_2022	NCBI	2019-05-XX	Singapore	Southeast-Asia	1	1_I	1I_K.1
OK040060.1	KAJP4_DENV1_Somalia_Eastern.Africa_2011	Alfsnes_2021	NCBI	2011-XX-XX	Somalia	Sub-Saharan-Africa	1	1_I	1I_B
KP406801.1	DenKor-01	Go_2015	NCBI	2004-XX-XX	South-Korea	East-Asia	1	1_III_related	1III_B
KP406802.1	DenKor-02	Go_2015	NCBI	2005-XX-XX	South-Korea	East-Asia	1	1_I	1I_K
KP406803.1	DenKor-07	Go_2015	NCBI	2006-XX-XX	South-Korea	East-Asia	1	1_IV	1IV_B.1
MT459980.1	43241	Hwang_2020	NCBI	2011-XX-XX	South-Korea	East-Asia	1	1_I	1I_K
DH148	SL 6-6-04	Ott_2022	Yale	2004-06-06	Sri-Lanka	South-Asia	1	1_III_related	1III_A
HQ891313.1	DV1_SL_2009a	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
HQ891314.1	DV1_SL_2009b	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
HQ891315.1	DV1_SL_2009c	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
HQ891316.1	DV1_SL_2009d	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
JN054255.1	DV1_SL_2010b	Tissera_2011	NCBI	2010-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
JN054256.1	DV1_SL_2009e	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KJ726662.1	SL_2012_GS0319	Ocwieja_2014	NCBI	2012-04-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KJ726663.1	SL_2012_GS0289	Ocwieja_2014	NCBI	2012-02-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KJ726664.1	SL_2012_GS0308	Ocwieja_2014	NCBI	2012-03-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KJ726665.1	SL_2012_GS0292	Ocwieja_2014	NCBI	2012-02-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KP398852.1	DK87	Murugananthan_2015	NCBI	2014-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KT445955.1	Galle_D1-2026	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KT445956.1	Galle_D1-2264	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KT445957.1	Galle_D1-2350	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KT445958.1	Galle_D1-2400	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KT445959.1	Galle_D1-2436	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KT445960.1	Galle_D1-2493	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KT445961.1	Galle_D1-2532	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KT445962.1	Galle_D1-2584	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
KT445963.1	Galle_D1-2674	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	South-Asia	1	1_I	1I_H.1
MT006147.1	S124	Rodrigo_2020	NCBI	2018-05-06	Sri-Lanka	South-Asia	1	1_I	1I_H.1
MT006151.1	S153	Rodrigo_2020	NCBI	2018-06-08	Sri-Lanka	South-Asia	1	1_III_related	1III_A
MT006154.1	S173	Rodrigo_2020	NCBI	2018-06-13	Sri-Lanka	South-Asia	1	1_III_related	1III_A
MT006156.1	S188	Rodrigo_2020	NCBI	2018-06-18	Sri-Lanka	South-Asia	1	1_III_related	1III_A
MT006166.1	S279	Rodrigo_2020	NCBI	2018-08-04	Sri-Lanka	South-Asia	1	1_III_related	1III_A
MT006182.1	S075	Rodrigo_2020	NCBI	2018-03-30	Sri-Lanka	South-Asia	1	1_III_related	1III_A
MT006183.1	S076	Rodrigo_2020	NCBI	2018-04-01	Sri-Lanka	South-Asia	1	1_III_related	1III_A
ON680908.1	F-082	Abeygoonawardena_2022	NCBI	2020-08-24	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OQ061266.1	D1298 (1585)	Dassanayake_2022	NCBI	2005-06-05	Sri-Lanka	South-Asia	1	1_IV	1IV
OQ061315.1	L69	Dassanayake_2022	NCBI	2005-06-19	Sri-Lanka	South-Asia	1	1_III_related	1III
OQ080031.1	GS2252	Dassanayake_2023	NCBI	2019-07-29	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OQ080034.1	GS2386	Dassanayake_2023	NCBI	2020-08-17	Sri-Lanka	South-Asia	1	1_I	1I_H.1
OQ080036.1	GS2451	Dassanayake_2023	NCBI	2021-10-29	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OQ080037.1	GS2523	Dassanayake_2023	NCBI	2022-03-15	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR389015.1	DENV1/Sri_Lanka/2004/Yale-DH148	Vogels_2023	Yale	2004-06-26	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393875.1	S002	Maduranga_2023	NCBI	2017-10-11	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393877.1	S016	Maduranga_2023	NCBI	2017-11-15	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393879.1	S026	Maduranga_2023	NCBI	2017-12-18	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393880.1	S029	Maduranga_2023	NCBI	2017-12-21	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393891.1	S101	Maduranga_2023	NCBI	2018-04-18	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393902.1	S157	Maduranga_2023	NCBI	2018-06-10	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393931.1	S312	Maduranga_2023	NCBI	2018-09-25	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393934.1	S316	Maduranga_2023	NCBI	2018-10-03	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393938.1	S331	Maduranga_2023	NCBI	2018-11-02	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393949.1	S379	Maduranga_2023	NCBI	2018-12-26	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393960.1	S412	Maduranga_2023	NCBI	2019-03-07	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393961.1	S415	Maduranga_2023	NCBI	2019-03-11	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393962.1	S419	Maduranga_2023	NCBI	2019-03-11	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393968.1	S472	Maduranga_2023	NCBI	2019-06-03	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393983.1	S552	Maduranga_2023	NCBI	2019-08-26	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393986.1	S559	Maduranga_2023	NCBI	2019-09-03	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393989.1	S577	Maduranga_2023	NCBI	2020-09-18	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393993.1	S601	Maduranga_2023	NCBI	2019-10-02	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR393994.1	S603	Maduranga_2023	NCBI	2019-10-02	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR394008.1	S650	Maduranga_2023	NCBI	2019-10-18	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR394010.1	S656	Maduranga_2023	NCBI	2019-10-21	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR394014.1	S665	Maduranga_2023	NCBI	2019-10-29	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR394016.1	S671	Maduranga_2023	NCBI	2019-10-30	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR394040.1	S795	Maduranga_2023	NCBI	2019-12-24	Sri-Lanka	South-Asia	1	1_III_related	1III_A
OR394051.1	S825	Maduranga_2023	NCBI	2020-01-06	Sri-Lanka	South-Asia	1	1_III_related	1III_A
AB608786.1	NDF30	Chu_2013	NCBI	2008-XX-XX	Taiwan	East-Asia	1	1_I	1I_E
AB608787.1	SDDF1543	Chu_2013	NCBI	2008-XX-XX	Taiwan	East-Asia	1	1_I	1I_H
AB608788.1	832	Chu_2013	NCBI	1994-XX-XX	Taiwan	East-Asia	1	1_I	1I_B
AB608789.1	360052	Chu_2013	NCBI	1994-XX-XX	Taiwan	East-Asia	1	1_I	1I
DH032r	765101	Ott_2021	Yale	1987-XX-XX	Taiwan	East-Asia	1	1_I	1I_B
DH033r	776323	Ott_2021	Yale	1988-08-26	Taiwan	East-Asia	1	1_I	1I_B
DH034	765104	Ott_2021	Yale	1987-XX-XX	Taiwan	East-Asia	1	1_I	1I_B
DH035	766602	Ott_2021	Yale	1987-XX-XX	Taiwan	East-Asia	1	1_I	1I_B
DH036	766603	Ott_2021	Yale	1987-XX-XX	Taiwan	East-Asia	1	1_I	1I_B
DH037	766605	Ott_2021	Yale	1987-XX-XX	Taiwan	East-Asia	1	1_I	1I_B
DH038	779172	Ott_2021	Yale	1988-XX-XX	Taiwan	East-Asia	1	1_I	1I_B
DH039	779565	Ott_2021	Yale	1988-XX-XX	Taiwan	East-Asia	1	1_I	1I_B
KU365900.1	D1/Taiwan/806KH1405a	Yang_2016	NCBI	2014-XX-XX	Taiwan	East-Asia	1	1_I	1I_K
KX951689.1	D1/Taiwan/900PT0407a	Yang_2017	NCBI	2004-07-XX	Taiwan	East-Asia	1	1_IV	1IV_B
KX951690.1	D1/Taiwan/709TN0706a	Yang_2017	NCBI	2007-06-XX	Taiwan	East-Asia	1	1_I	1I_K
KY496854.1	D1/Taiwan/114TP1611a	Yang_2017	NCBI	2016-11-XX	Taiwan	East-Asia	1	1_IV	1IV_B.1
KY496855.1	D1/Philippines/1610cTw	Yang_2017	NCBI	2016-10-XX	Taiwan	East-Asia	1	1_IV	1IV_B.1
KY496856.1	D1/Taiwan/813KH9809b	Yang_2017	NCBI	1998-09-XX	Taiwan	East-Asia	1	1_I	1I
OR389294.1	DENV1/Taiwan/1987/Yale-DH032	Vogels_2023	Yale	1987-06-09	Taiwan	East-Asia	1	1_I	1I_B
OR389296.1	DENV1/Taiwan/1987/Yale-DH035	Vogels_2023	Yale	1987-06-09	Taiwan	East-Asia	1	1_I	1I_B
OR389299.1	DENV1/Taiwan/1988/Yale-DH033	Vogels_2023	Yale	1988-06-10	Taiwan	East-Asia	1	1_I	1I_B
OR389300.1	DENV1/Taiwan/1988/Yale-DH038	Vogels_2023	Yale	1988-06-10	Taiwan	East-Asia	1	1_I	1I_B
MZ130546.1	20010742	Selhorst_2023	NCBI	2020-01-08	Tanzania	Sub-Saharan-Africa	1	1_III_related	1III_A
MZ130547.1	20020472	Selhorst_2023	NCBI	2020-01-31	Tanzania	Sub-Saharan-Africa	1	1_III_related	1III_A
MZ945530.1	US/DB274/2020	Santiago_2021	NCBI	2020-11-18	Texas(USA)	North-America	1	1_V	1V_D.1
AB178040.1	NIID02-20	Nukui_2004	NCBI	2002-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
AF180817.1	16007	Huang_2000	NCBI	1964-XX-XX	Thailand	Southeast-Asia	1	1_II	1II
AY732474.1	ThD1_0673_80	Zhang_2005	NCBI	1980-XX-XX	Thailand	Southeast-Asia	1	1_III_related	1III
AY732475.1	ThD1_0488_94	Zhang_2005	NCBI	1994-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_A
AY732476.1	ThD1_0442_80	Zhang_2005	NCBI	1980-XX-XX	Thailand	Southeast-Asia	1	1_III_related	1III
AY732477.1	ThD1_0336_91	Zhang_2005	NCBI	1991-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
AY732478.1	ThD1_0323_91	Zhang_2005	NCBI	1991-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
AY732479.1	ThD1_0102_01	Zhang_2005	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_H
AY732480.1	ThD1_0097_94	Zhang_2005	NCBI	1994-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_A
AY732481.1	ThD1_0081_82	Zhang_2005	NCBI	1982-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
AY732482.1	ThD1_0049_01	Zhang_2005	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_H
AY732483.1	ThD1_0008_81	Zhang_2005	NCBI	1981-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
DH040	2543-63	Ott_2021	Yale	1963-XX-XX	Thailand	Southeast-Asia	1	1_II	1II
FJ687426.1	DENV-1/TH/BID-V2269/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_H
FJ687427.1	DENV-1/TH/BID-V2270/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_H
FJ687428.1	DENV-1/TH/BID-V2271/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_H
FJ687429.1	DENV-1/TH/BID-V2272/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_H
FJ687430.1	DENV-1/TH/BID-V2274/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_J
FJ687431.1	DENV-1/TH/BID-V2275/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_H
FJ687432.1	DENV-1/TH/BID-V2276/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_J
FJ687433.1	DENV-1/TH/BID-V2277/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_J
FJ850068.1	DENV-1/TH/BID-V2273/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_H
HG316481.1	KDH0026A	Fansiri_2013	NCBI	2010-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_F
HG316482.1	KDH0030A	Fansiri_2013	NCBI	2010-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
HM469966.1	01096/07	Lambrechts_2011	NCBI	2007-07-27	Thailand	Southeast-Asia	1	1_I	1I_K
HM469967.1	30597/07	Lambrechts_2011	NCBI	2007-08-19	Thailand	Southeast-Asia	1	1_I	1I_F
HM469968.1	SV2951/07	Lambrechts_2011	NCBI	2007-07-24	Thailand	Southeast-Asia	1	1_I	1I_K
JN638336.1	KD86-035	Lambrechts_2011	NCBI	1986-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
JN638337.1	KD90-157	Lambrechts_2011	NCBI	1990-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
JN638338.1	KD92-080	Lambrechts_2011	NCBI	1992-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
JN638339.1	30399/95	Lambrechts_2011	NCBI	1995-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_A
JN638340.1	30231/97	Lambrechts_2011	NCBI	1997-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_A
JN638341.1	D87-116	Lambrechts_2011	NCBI	1987-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
JN638342.1	D90-1197	Lambrechts_2011	NCBI	1990-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
JN638343.1	03881/92	Lambrechts_2011	NCBI	1992-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_A
JN638344.1	00407/95	Lambrechts_2011	NCBI	1995-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_B
JQ922547.1	DENV-1/THAI/606147/1960	Jayashri_2013	NCBI	1960-XX-XX	Thailand	Southeast-Asia	1	1_II	1II
KF887994.1	DENV-1/8/Thailand/01/2013	Plyasunova_2014	NCBI	2013-01-XX	Thailand	Southeast-Asia	1	1_I	1I_E
KU509250.1	DENV1-17461	Shihada_2017	NCBI	2012-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_H.1
KU509256.1	DENV1-384	Shihada_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_F
KU509257.1	DENV1-1990	Shihada_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KU509259.1	DENV1-2878	Shihada_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_F
KU509262.1	DENV1-3845	Shihada_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_F
KU509263.1	DENV1-18014	Shihada_2017	NCBI	2012-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KU509266.1	DENV1-18805	Shihada_2017	NCBI	2012-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586306.1	Ser1_Thailand_BangkokSeq_1	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_J
KY586307.1	Ser1_Thailand_BangkokSeq_2	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_J
KY586308.1	Ser1_Thailand_BangkokSeq_3	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_J
KY586309.1	Ser1_Thailand_BangkokSeq_4	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_J
KY586310.1	Ser1_Thailand_BangkokSeq_5	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_J
KY586311.1	Ser1_Thailand_BangkokSeq_6	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_J
KY586312.1	Ser1_Thailand_BangkokSeq_7	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586313.1	Ser1_Thailand_BangkokSeq_8	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586314.1	Ser1_Thailand_BangkokSeq_9	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586315.1	Ser1_Thailand_BangkokSeq_10	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586316.1	Ser1_Thailand_nonBKKSeq_1	Salje_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586317.1	Ser1_Thailand_BangkokSeq_11	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586318.1	Ser1_Thailand_BangkokSeq_12	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586319.1	Ser1_Thailand_BangkokSeq_13	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586320.1	Ser1_Thailand_BangkokSeq_14	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586321.1	Ser1_Thailand_BangkokSeq_15	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586322.1	Ser1_Thailand_BangkokSeq_16	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586323.1	Ser1_Thailand_BangkokSeq_17	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586324.1	Ser1_Thailand_BangkokSeq_18	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586325.1	Ser1_Thailand_BangkokSeq_19	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586326.1	Ser1_Thailand_nonBKKSeq_2	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586327.1	Ser1_Thailand_BangkokSeq_20	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586328.1	Ser1_Thailand_BangkokSeq_21	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586329.1	Ser1_Thailand_nonBKKSeq_3	Salje_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586330.1	Ser1_Thailand_nonBKKSeq_4	Salje_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586331.1	Ser1_Thailand_nonBKKSeq_5	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586332.1	Ser1_Thailand_BangkokSeq_22	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586333.1	Ser1_Thailand_nonBKKSeq_6	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586334.1	Ser1_Thailand_nonBKKSeq_7	Salje_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586335.1	Ser1_Thailand_BangkokSeq_23	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586336.1	Ser1_Thailand_BangkokSeq_24	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586337.1	Ser1_Thailand_nonBKKSeq_8	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586338.1	Ser1_Thailand_nonBKKSeq_9	Salje_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586339.1	Ser1_Thailand_nonBKKSeq_10	Salje_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586340.1	Ser1_Thailand_BangkokSeq_25	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
KY586341.1	Ser1_Thailand_BangkokSeq_26	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	1	1_I	1I_K
