strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
Yale-DN02466_1.DENV2	D0197	CEIP	Yale	2023-12-19	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02473.DENV2	D0204	CEIP	Yale	2023-12-28	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
PP320851.1	72638	Klitting_2024	NCBI	2023-12-31	France	Europe	2	2_II	2II_F.1
PP326833.1	72728	Klitting_2024	NCBI	2024-01-03	Martinique	Caribbean	2	2_II	2II_F.1
PP708033.1	DENV-2/USA/FL-BPHL-0006/2024	FL-DPH	NCBI	2024-01-04	Saint-Barthelemy	Caribbean	2	2_II	2II_F.1
PP708032.1	DENV-2/USA/FL-BPHL-0005/2024	FL-DPH	NCBI	2024-01-06	Paraguay	South-America	2	2_II	2II_F.1.2
Yale-DN02485.DENV2	D0217	CEIP	Yale	2024-01-09	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02494_1.DENV2	D0225	CEIP	Yale	2024-01-13	Colombia	Colombia(Cali)	2	2_III	2III_D.2
PP708034.1	DENV-2/USA/FL-BPHL-0007/2024	FL-DPH	NCBI	2024-01-14	Mexico	North-America	2	2_III	2III_D.1.2
Yale-DN02525_1.DENV2	D0259	CEIP	Yale	2024-01-25	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02516_1.DENV2	D0250	CEIP	Yale	2024-01-27	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02518_1.DENV2	D0252	CEIP	Yale	2024-01-30	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02519_1.DENV2	D0253	CEIP	Yale	2024-01-30	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02524.DENV2	D0258	CEIP	Yale	2024-01-30	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02520_1.DENV2	D0254	CEIP	Yale	2024-01-31	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02534.DENV2	D0271	CEIP	Yale	2024-02-06	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02543_1.DENV2	D0280	CEIP	Yale	2024-02-09	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02538_1.DENV2	D0275	CEIP	Yale	2024-02-09	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02542_1.DENV2	D0279	CEIP	Yale	2024-02-12	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02547_1.DENV2	D0284	CEIP	Yale	2024-02-15	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02554.DENV2	D0294	CEIP	Yale	2024-02-19	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02566.DENV2	D0310	CEIP	Yale	2024-02-23	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02565_1.DENV2	D0309	CEIP	Yale	2024-02-24	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02567_1.DENV2	D0312	CEIP	Yale	2024-02-25	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02568_1.DENV2	D0315	CEIP	Yale	2024-02-29	Colombia	Colombia(Cali)	2	2_III	2III_D.2
Yale-DN02574_1.DENV2	D0321	CEIP	Yale	2024-03-01	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02572_1.DENV2	D0319	CEIP	Yale	2024-03-01	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
Yale-DN02588_1.DENV2	D0337	CEIP	Yale	2024-03-06	Colombia	Colombia(Cali)	2	2_II	2II_F.1.2
OR389309.1	DENV2/India/1959/Yale-DH062	Vogels_2023	Yale	1959-XX-XX	India	South-Asia	2	2_I_related	2I
OR389310.1	DENV2/India/1963/Yale-DH060	Vogels_2023	Yale	1963-XX-XX	India	South-Asia	2	2_I_related	2I
GQ868591.1	DENV-2/TH/BID-V3357/1964	Henn_2009	NCBI	1964-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
DH064	673325/M-91215	Ott_2021	Yale	1967-XX-XX	India	South-Asia	2	2_I_related	2I
GQ868600.1	DENV-2/PR/BID-V3367/1969	Henn_2009	NCBI	1969-XX-XX	Puerto-Rico	Caribbean	2	2_I	2I
JX966380.1	DENV2-PR159	Khoo_2013	NCBI	1969-XX-XX	Puerto-Rico	Caribbean	2	2_I	2I
HM582101.1	D2/FJ/UH22/1971	Steel_2010	NCBI	1971-XX-XX	Fiji	Pacific	2	2_I	2I
HM582109.1	D2/PF/UH57/1971	Steel_2010	NCBI	1971-XX-XX	French-Polynesia	Pacific	2	2_I	2I
HM582102.1	D2/NC/UH37/1971	Steel_2010	NCBI	1971-XX-XX	New-Caledonia	Pacific	2	2_I	2I
HM582105.1	D2/AS/UH79/1972	Steel_2010	NCBI	1972-XX-XX	American-Samoa	Pacific	2	2_I	2I
HM582108.1	D2/PF/UH50/1972	Steel_2010	NCBI	1972-XX-XX	French-Polynesia	Pacific	2	2_I	2I
HM582103.1	D2/NC/UH97/1972	Steel_2010	NCBI	1972-XX-XX	New-Caledonia	Pacific	2	2_I	2I
OK469349.1	Dengue_2_S-5279_Samoa1972	Stica_2022	NCBI	1972-XX-XX	Samoa	Pacific	2	2_I	2I
HM582110.1	D2/PF/UH00/1973	Steel_2010	NCBI	1973-XX-XX	French-Polynesia	Pacific	2	2_I	2I
HM582114.1	D2/TO/UH39/1974	Steel_2010	NCBI	1974-XX-XX	Tonga	Pacific	2	2_I	2I
MW946478.1	POONA-742295	Katzelnick_2021	NCBI	1974-XX-XX	India	South-Asia	2	2_II_related	2II_A
GU289914.1	S16803	Kelly_2009	NCBI	1974-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
GQ398263.1	DENV-2/ID/1023DN/1975	Christenbury_2010	NCBI	1975-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
GQ398260.1	DENV-2/ID/1070DN/1976	Christenbury_2010	NCBI	1976-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II_B
OK469348.1	Dengue_2_S-40921_Burma_1976	Stica_2022	NCBI	1976-XX-XX	Myanmar	Southeast-Asia	2	2_V	2V
EU056812.1	1328	Vasilakis_2008	NCBI	1977-XX-XX	Puerto-Rico	Caribbean	2	2_I	2I
GQ398257.1	DENV-2/ID/1183DN/1977	Christenbury_2010	NCBI	1977-XX-XX	Indonesia	Southeast-Asia	2	2_I_related	2I
DQ181805.1	ThD2_0168_79	Zhang_2006	NCBI	1979-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
JQ922553.1	DENV-2/IND/803347/1980	Jayashri_2013	NCBI	1980-XX-XX	India	South-Asia	2	2_I_related	2I
ON398847.1	PUO-218	Marano_2022	NCBI	1980-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
OK469346.1	DENV_2_Jamaica_B78779	Stica_2022	NCBI	1981-XX-XX	Jamaica	Caribbean	2	2_III	2III
DH133_AMPL	1349	Ott_2022	Yale	1982-XX-XX	Burkina-Faso	Sub-Saharan-Africa	2	2_II_related	2II_B
GQ868588.1	DENV-2/MX/BID-V3354/1983	Henn_2009	NCBI	1983-XX-XX	Mexico	North-America	2	2_I	2I
GQ868589.1	DENV-2/MX/BID-V3355/1983	Henn_2009	NCBI	1983-XX-XX	Mexico	North-America	2	2_I	2I
DH068	JKT_23584	Ott_2021	Yale	1983-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
EU056810.1	1349	Vasilakis_2008	NCBI	1983-XX-XX	Burkina-Faso	Sub-Saharan-Africa	2	2_II_related	2II_B
M20558.1	Jamaica-1409	Deubel_1993	NCBI	1983-XX-XX	Jamaica	Caribbean	2	2_III	2III
FJ898449.1	DENV-2/HN/BID-V2945/1984	Henn_2009	NCBI	1984-XX-XX	Honduras	Central-America	2	2_I	2I
DQ181804.1	ThD2_0498_84	Zhang_2006	NCBI	1984-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF119661.1	China_04	Yang_1999	NCBI	1985-XX-XX	China	East-Asia	2	2_III_related	2III_A
OK469345.1	55765_DENV_2	Stica_2022	NCBI	1985-XX-XX	Myanmar	Southeast-Asia	2	2_V	2V
DQ181803.1	ThD2_0433_85	Zhang_2006	NCBI	1985-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AY702040.1	I348600	Rodriguez-Roche_2005	NCBI	1986-XX-XX	Colombia	Colombia	2	2_I	2I
GQ868592.1	DENV-2/CO/BID-V3358/1986	Henn_2009	NCBI	1986-XX-XX	Colombia	Colombia	2	2_I	2I
GU131843.1	DENV-2/BF/BID-V3502/1986	Henn_2009	NCBI	1986-XX-XX	Burkina-Faso	Sub-Saharan-Africa	2	2_II_related	2II_B
DH023r	86-5889	Ott_2021	Yale	1986-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II_B
EU482568.1	DENV-2/US/BID-V1164/1986	Henn_2008	NCBI	1986-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU569704.1	DENV-2/US/BID-V1163/1986	Henn_2008	NCBI	1986-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
KF955363.1	DENV-2/PR/BID-V856/1986	Zody_2014	NCBI	1986-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
AF100465.1	Ven2	Leitmeyer_1999	NCBI	1987-XX-XX	Venezuela	South-America	2	2_I	2I
DH099	TVP-1974	Ott_2021	Yale	1987-XX-XX	Venezuela	South-America	2	2_I	2I
GQ868599.1	DENV-2/VE/BID-V3366/1987	Henn_2009	NCBI	1987-XX-XX	Venezuela	South-America	2	2_I	2I
OR389329.1	DENV2/Venezuela/1987/Yale-DH099	Vogels_2023	Yale	1987-XX-XX	Venezuela	South-America	2	2_I	2I
EU482569.1	DENV-2/US/BID-V1165/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482572.1	DENV-2/US/BID-V1168/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482573.1	DENV-2/US/BID-V1169/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482575.1	DENV-2/US/BID-V1171/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482577.1	DENV-2/US/BID-V1174/1987	Henn_2008	NCBI	1987-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
GQ868603.1	DENV-2/VI/BID-V2946/1987	Henn_2009	NCBI	1987-XX-XX	Saint-John	Caribbean	2	2_III	2III
OR389335.1	DENV2/Vietnam/1987/Yale-DH101	Vogels_2023	Yale	1987-XX-XX	Vietnam	Southeast-Asia	2	2_III	2III
DH087	766635	Ott_2021	Yale	1987-XX-XX	Taiwan	East-Asia	2	2_IV	2IV
OR389312.1	DENV2/India/1988/Yale-DH063	Vogels_2023	Yale	1988-XX-XX	India	South-Asia	2	2_II_related	2II_A
EU482578.1	DENV-2/US/BID-V1175/1988	Henn_2008	NCBI	1988-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482579.1	DENV-2/US/BID-V1176/1988	Henn_2008	NCBI	1988-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482742.1	DENV-2/US/BID-V685/1988	Henn_2008	NCBI	1988-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482747.1	DENV-2/US/BID-V690/1988	Henn_2008	NCBI	1988-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
JN819418.1	DENV-2/VN/BID-V2947/1988	Henn_2011	NCBI	1988-XX-XX	Vietnam	Southeast-Asia	2	2_III	2III
MW946461.1	05470/88	Katzelnick_2021	NCBI	1988-XX-XX	Thailand	Southeast-Asia	2	2_III_related	2III_A
OK469347.1	Dengue_2_239127_Palau_1988	Stica_2022	NCBI	1988-XX-XX	Palau	Pacific	2	2_IV	2IV
OK605760.1	DENV2-4_PH_H023-88	Tamura_2022	NCBI	1988-XX-XX	Philippines	Southeast-Asia	2	2_IV	2IV
DH073_AMPL	LN_873998	Ott_2022	Yale	1989-XX-XX	Malaysia	Southeast-Asia	2	2_II_related	2II_A
EU482562.1	DENV-2/US/BID-V1060/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482583.1	DENV-2/US/BID-V1180/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482585.1	DENV-2/US/BID-V1182/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482744.1	DENV-2/US/BID-V687/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU660398.1	DENV-2/US/BID-V1061/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
DH128	JQ_10-90	Ott_2021	Yale	1990-XX-XX	Venezuela	South-America	2	2_II_related	2II_A
EU482586.1	DENV-2/US/BID-V1183/1990	Henn_2008	NCBI	1990-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482587.1	DENV-2/US/BID-V1188/1990	Henn_2008	NCBI	1990-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482588.1	DENV-2/US/BID-V1189/1990	Henn_2008	NCBI	1990-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU482590.1	DENV-2/US/BID-V851/1990	Henn_2008	NCBI	1990-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
OR389331.1	DENV2/Venezuela/1990/Yale-DH092	Vogels_2023	Yale	1990-XX-XX	Venezuela	South-America	2	2_III	2III
DH053	BRA_38998	Ott_2021	Yale	1990-XX-XX	Brazil	South-America	2	2_III	2III_B
DH054	BRA_41464	Ott_2021	Yale	1990-XX-XX	Brazil	South-America	2	2_III	2III_B
DH056	BRA_41576	Ott_2021	Yale	1990-XX-XX	Brazil	South-America	2	2_III	2III_B
HQ012538.1	BR39145/RJ/90	Faria_2011	NCBI	1990-XX-XX	Brazil	South-America	2	2_III	2III_B
OR389305.1	DENV2/Brazil/1990/Yale-DH054	Vogels_2023	Yale	1990-XX-XX	Brazil	South-America	2	2_III	2III_B
FJ898450.1	DENV-2/VI/BID-V2948/1990	Henn_2009	NCBI	1990-XX-XX	Saint-Thomas	Caribbean	2	2_III	2III_B
GQ868540.1	DENV-2/VE/BID-V3496/1990	Henn_2009	NCBI	1990-XX-XX	Venezuela	South-America	2	2_III	2III_B
OR389332.1	DENV2/Venezuela/1990/Yale-DH098	Vogels_2023	Yale	1990-XX-XX	Venezuela	South-America	2	2_III	2III_B
OK469350.1	DEN 3 D90-1002 3/00	Stica_2022	NCBI	1990-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
DH100	INH_101091	Ott_2021	Yale	1991-07-XX	Venezuela	South-America	2	2_III	2III_B
EU529701.1	DENV-2/US/BID-V1087/1991	Henn_2008	NCBI	1991-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
HQ012534.1	BR42727/RJ/91	Faria_2011	NCBI	1991-XX-XX	Brazil	South-America	2	2_III	2III_B
GQ868595.1	DENV-2/VE/BID-V3362/1991	Henn_2009	NCBI	1991-XX-XX	Venezuela	South-America	2	2_III	2III_B
GQ868596.1	DENV-2/VE/BID-V3363/1991	Henn_2009	NCBI	1991-XX-XX	Venezuela	South-America	2	2_III	2III_B
GQ868597.1	DENV-2/VE/BID-V3364/1991	Henn_2009	NCBI	1991-XX-XX	Venezuela	South-America	2	2_III	2III_B
OR389334.1	DENV2/Venezuela/1991/Yale-DH100	Vogels_2023	Yale	1991-XX-XX	Venezuela	South-America	2	2_III	2III_B
AF100469.1	131	Leitmeyer_1999	NCBI	1992-XX-XX	Mexico	North-America	2	2_I	2I
GQ868590.1	DENV-2/MX/BID-V3356/1992	Henn_2009	NCBI	1992-XX-XX	Mexico	North-America	2	2_I	2I
EU482594.1	DENV-2/US/BID-V855/1992	Henn_2008	NCBI	1992-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU920828.1	FGU-Feb-93	Dussart_2014	NCBI	1993-02-XX	French-Guiana	South-America	2	2_III	2III
AY037116.1	TSV01	McBride_2001	NCBI	1993-XX-XX	Australia	Pacific	2	2_II	2II
KC964094.1	GD09/93	Bai_2013	NCBI	1993-XX-XX	China	East-Asia	2	2_II_related	2II
OK469352.1	8546/93 DEN2	Stica_2022	NCBI	1993-XX-XX	Singapore	Southeast-Asia	2	2_II_related	2II
DH085r	S_274	Ott_2021	Yale	1993-XX-XX	Somalia	Sub-Saharan-Africa	2	2_II_related	2II_B
EU482589.1	DENV-2/US/BID-V1360/1993	Henn_2008	NCBI	1993-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU569705.1	DENV-2/US/BID-V1356/1993	Henn_2008	NCBI	1993-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
DH059	INS_362410	Ott_2021	Yale	1993-XX-XX	Colombia	Colombia	2	2_III	2III_B
OR389308.1	DENV2/Colombia/1993/Yale-DH059	Vogels_2023	Yale	1993-XX-XX	Colombia	Colombia	2	2_III	2III_B
AF022439.1	ThNH-p14/93	Mangada_1998	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
JX966379.1	DENV2-QR94	Khoo_2013	NCBI	1994-XX-XX	Mexico	North-America	2	2_I	2I
OR389324.1	DENV2/Saudi_Arabia/1994/Yale-DH081	Vogels_2023	Yale	1994-XX-XX	Saudi-Arabia	Middle-East-NA	2	2_II_related	2II_A
GQ398299.1	DENV-2/PR/25DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
GQ398311.1	DENV-2/PR/6780DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
HQ012535.1	BR48622/CE/94	Faria_2011	NCBI	1994-XX-XX	Brazil	South-America	2	2_III	2III_B
EU482739.1	DENV-2/US/BID-V682/1994	Henn_2008	NCBI	1994-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
GQ398278.1	DENV-2/PR/40DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
GQ398269.1	DENV-2/PR/50DN/1994	Christenbury_2010	NCBI	1994-XX-XX	Puerto-Rico	Caribbean	2	2_III_related	2III_B
MW946387.1	00706/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_C
KY670633.1	D2/Taiwan/407TC9509a	Yang_2018	NCBI	1995-09-XX	Taiwan	East-Asia	2	2_III_related	2III_A.2
AF100467.1	IQT1797	Leitmeyer_1999	NCBI	1995-XX-XX	Peru	South-America	2	2_I	2I
EU056811.1	IQT-1950	Vasilakis_2008	NCBI	1995-XX-XX	Peru	South-America	2	2_I	2I
EU569707.1	DENV-2/US/BID-V1368/1995	Henn_2008	NCBI	1995-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
GQ398298.1	DENV-2/PR/16DN/1995	Christenbury_2010	NCBI	1995-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
GQ398301.1	DENV-2/PR/17DN/1995	Christenbury_2010	NCBI	1995-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
JX649147.1	CNS36	Carney_2013	NCBI	1995-XX-XX	Vietnam	Southeast-Asia	2	2_III_related	2III_A
JX669480.1	3275/BR-PE/95	Silva_2013	NCBI	1995-XX-XX	Brazil	South-America	2	2_III	2III_B
JX669481.1	3311/BR-PE/95	Silva_2013	NCBI	1995-XX-XX	Brazil	South-America	2	2_III	2III_B
JX669482.1	3337/BR-PE/95	Silva_2013	NCBI	1995-XX-XX	Brazil	South-America	2	2_III	2III_B
EU569706.1	DENV-2/US/BID-V1367/1995	Henn_2008	NCBI	1995-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU569708.1	DENV-2/US/BID-V1373/1995	Henn_2008	NCBI	1995-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
KF744406.1	95-SLMC-148	Kawashima_2015	NCBI	1995-XX-XX	Philippines	Southeast-Asia	2	2_IV	2IV
OK469351.1	22942_WMH_1995_DENV_2	Stica_2022	NCBI	1995-XX-XX	Myanmar	Southeast-Asia	2	2_V	2V
MW946372.1	00925/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_D
AF100468.1	IQT2913	Leitmeyer_1999	NCBI	1996-XX-XX	Peru	South-America	2	2_I	2I
MW946575.1	IQT2913	Katzelnick_2021	NCBI	1996-XX-XX	Peru	South-America	2	2_I	2I
FJ882602.1	DENV-2/LK/BID-V2416/1996	Henn_2009	NCBI	1996-XX-XX	Sri-Lanka	South-Asia	2	2_II_related	2II_A
JQ922549.1	DENV-2/IND/969201/1996	Jayashri_2013	NCBI	1996-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
MZ857219.1	KAJP22_DENV2_Somalia_Eastern.Africa_1996	Alfsnes_2021	NCBI	1996-XX-XX	Somalia	Sub-Saharan-Africa	2	2_II_related	2II_A.1
EU482561.1	DENV-2/US/BID-V1054/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
EU569703.1	DENV-2/US/BID-V1055/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU596485.1	DENV-2/US/BID-V1378/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU596486.1	DENV-2/US/BID-V1385/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU677141.1	DENV-2/US/BID-V1424/1996	Henn_2008	NCBI	1996-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687220.1	DENV-2/VE/BID-V1456/1996	Henn_2008	NCBI	1996-XX-XX	Venezuela	South-America	2	2_III	2III_B
EU726775.1	DENV-2/VE/BID-V1457/1996	Henn_2008	NCBI	1996-XX-XX	Venezuela	South-America	2	2_III	2III_D
KF744407.1	96-CSMC-007	Kawashima_2015	NCBI	1996-XX-XX	Philippines	Southeast-Asia	2	2_IV	2IV
MW946402.1	01182/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
EU920829.1	FGU-Jun-97	Dussart_2014	NCBI	1997-06-XX	French-Guiana	South-America	2	2_III	2III
JX669483.1	37473/BR-PE/97	Silva_2013	NCBI	1997-XX-XX	Brazil	South-America	2	2_III	2III_B
EU569713.1	DENV-2/US/BID-V1395/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU569715.1	DENV-2/US/BID-V1397/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU569718.1	DENV-2/US/BID-V1401/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU569719.1	DENV-2/US/BID-V1404/1997	Henn_2008	NCBI	1997-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
KF955373.1	DENV-2/PR/BID-V1408/1997	Zody_2014	NCBI	1997-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
AY702034.1	Cuba13/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	Caribbean	2	2_III	2III_C
AY702035.1	Cuba58/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	Caribbean	2	2_III	2III_C
AY702036.1	Cuba115/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	Caribbean	2	2_III	2III_C
AY702038.1	Cuba165/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	Caribbean	2	2_III	2III_C
AY702039.1	Cuba205/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	Caribbean	2	2_III	2III_C
MW946467.1	07130/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_C
EU920830.1	FGU-Fev-98	Dussart_2014	NCBI	1998-02-XX	French-Guiana	South-America	2	2_III	2III
AB189122.1	98900663	Dewi_2004	NCBI	1998-XX-XX	Indonesia	Southeast-Asia	2	2_II_related	2II
EU482560.1	DENV-2/US/BID-V1052/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
AF489932.1	BR64022	dos Santos_2002	NCBI	1998-XX-XX	Brazil	South-America	2	2_III	2III_B
GQ868552.1	DENV-2/CO/BID-V3368/1998	Henn_2009	NCBI	1998-XX-XX	Colombia	Colombia	2	2_III	2III_B
OK605758.1	DENV2-2_INS_378816	Tamura_2022	NCBI	1998-XX-XX	Colombia	Colombia	2	2_III	2III_B
EU482554.1	DENV-2/US/BID-V1042/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU482732.1	DENV-2/US/BID-V675/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU569712.1	DENV-2/US/BID-V1393/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
FJ898465.1	DENV-2/VE/BID-V2941/1998	Henn_2009	NCBI	1998-XX-XX	Venezuela	South-America	2	2_III	2III_B
AF208496.1	DEN2/H/IMTSSA-MART/98-703	Tolou_2000	NCBI	1998-XX-XX	Martinique	Caribbean	2	2_III	2III_C
EU687212.1	DENV-2/US/BID-V1387/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_C
FJ196851.1	GD08/98	Wu_2011	NCBI	1998-XX-XX	China	East-Asia	2	2_V	2V_D
MW946508.1	06328/98	Katzelnick_2021	NCBI	1998-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_D
EU920832.1	FGU-May-99	Dussart_2014	NCBI	1999-05-XX	French-Guiana	South-America	2	2_III	2III_C
AF359579.1	FJ11/99	Yu_2001	NCBI	1999-XX-XX	China	East-Asia	2	2_II_related	2II_A.1
EU677142.1	DENV-2/US/BID-V1425/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III
FM210217.1	DF404	Hang_2008	NCBI	1999-XX-XX	Vietnam	Southeast-Asia	2	2_III_related	2III_A.1
HQ012537.1	BR64905/RJ/99	Faria_2011	NCBI	1999-XX-XX	Brazil	South-America	2	2_III	2III_B
JX669486.1	57135/BR-PE/99	Silva_2013	NCBI	1999-XX-XX	Brazil	South-America	2	2_III	2III_B
EU482557.1	DENV-2/US/BID-V1048/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU677143.1	DENV-2/US/BID-V1426/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU677144.1	DENV-2/US/BID-V1427/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU677145.1	DENV-2/US/BID-V1428/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_C
GQ868553.1	DENV-2/CO/BID-V3369/1999	Henn_2009	NCBI	1999-XX-XX	Colombia	Colombia	2	2_III	2III_D
GQ199895.1	DENV-2/NI/BID-V2683/1999	Henn_2009	NCBI	1999-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
MW946283.1	03093/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
EU920833.1	FGU-Jan-00	Dussart_2014	NCBI	2000-01-XX	French-Guiana	South-America	2	2_III	2III_C
